

Montana (PST) SNOTEL Site Rocky Boy - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Thu Mar 23 10:37:13 GMT-08:00 2023. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,BATT.I-1 (volt) ,
917,1998-07-09,,     0.0,    22.7,    10.6,    25.8,     9.6,    17.9,   12.91,
917,1998-07-10,,     0.0,    22.7,    13.7,    25.7,     8.7,    19.3,   12.89,
917,1998-07-11,,     0.0,    22.7,    13.9,    27.5,    12.2,    19.7,   12.87,
917,1998-07-12,,     0.0,    22.8,    12.4,    23.6,    11.0,    16.8,   12.89,
917,1998-07-13,,     0.0,    22.8,    13.1,    22.6,    11.4,    17.0,   12.87,
917,1998-07-14,,     0.0,    22.8,     9.3,    24.5,     8.8,    17.4,   12.87,
917,1998-07-15,,     0.0,    22.8,     9.1,    22.9,     7.7,    16.2,   12.86,
917,1998-07-16,,     0.0,    22.8,    19.6,    23.8,     7.0,    17.7,   12.90,
917,1998-07-17,,     0.0,    22.8,    11.8,    27.1,    11.3,    19.6,   12.87,
917,1998-07-18,,     0.0,    22.8,    11.5,    29.8,    10.1,    19.5,   12.87,
917,1998-07-19,,     0.0,    22.8,    11.6,    27.5,    10.0,    18.2,   12.87,
917,1998-07-20,,     0.0,    22.8,    17.4,    28.5,     9.7,    20.0,   12.87,
917,1998-07-21,,     0.0,    22.8,    10.5,    23.6,     9.5,    16.9,   12.87,
917,1998-07-22,,     0.0,    22.8,    10.3,    17.6,     9.6,    12.9,   12.87,
917,1998-07-23,,     0.0,    22.8,     8.8,    21.1,     5.7,    14.1,   12.86,
917,1998-07-24,,     0.0,    22.8,    17.8,    23.6,     8.0,    17.5,   12.85,
917,1998-07-25,,     0.0,    22.8,    16.2,    22.4,    12.8,    17.6,   12.87,
917,1998-07-26,,     0.0,    22.8,    11.6,    26.3,    10.4,    18.0,   12.87,
917,1998-07-27,,     0.0,    22.8,    15.2,    26.3,    10.3,    18.8,   12.87,
917,1998-07-28,,     0.0,    22.8,    20.1,    30.3,    11.6,    21.5,   12.89,
917,1998-07-29,,     0.0,    22.9,    15.4,    24.8,    15.1,    19.6,   12.86,
917,1998-07-30,,     0.0,    22.9,    12.5,    16.4,     9.6,    13.6,   12.82,
917,1998-07-31,,     0.0,    22.9,    16.4,    20.5,    11.7,    16.8,   12.91,
917,1998-08-01,,     0.0,    22.9,    15.1,    24.7,    13.1,    18.7,   12.87,
917,1998-08-02,,     0.0,    23.4,    14.4,    21.1,    12.4,    15.9,   12.86,
917,1998-08-03,,     0.0,    24.3,    14.0,    16.9,    13.8,    14.7,   12.81,
917,1998-08-04,,     0.0,    24.3,    10.2,    20.0,    10.2,    15.4,   12.92,
917,1998-08-05,,     0.0,    24.3,    12.1,    22.9,     9.3,    16.4,   12.86,
917,1998-08-06,,     0.0,    24.3,    14.3,    26.8,    10.8,    19.3,   12.87,
917,1998-08-07,,     0.0,    24.3,    13.7,    30.4,    12.3,    20.6,   12.86,
917,1998-08-08,,     0.0,    24.4,     9.7,    24.9,     9.7,    17.6,   12.86,
917,1998-08-09,,     0.0,    24.4,     7.2,    23.6,     7.2,    15.4,   12.86,
917,1998-08-10,,     0.0,    24.4,    11.8,    26.7,     6.9,    17.5,   12.85,
917,1998-08-11,,     0.0,    24.4,    10.9,    27.8,     9.1,    18.2,   12.85,
917,1998-08-12,,     0.0,    24.4,    10.7,    28.4,     8.7,    18.0,   12.86,
917,1998-08-13,,     0.0,    24.4,    10.0,    26.3,     9.7,    17.7,   12.87,
917,1998-08-14,,     0.0,    24.4,    14.9,    27.2,     8.8,    18.4,   12.87,
917,1998-08-15,,     0.0,    24.4,    10.6,    22.3,    10.5,    16.4,   12.87,
917,1998-08-16,,     0.0,    24.4,    10.4,    27.3,     9.5,    18.0,   12.86,
917,1998-08-17,,     0.0,    24.6,    12.6,    23.5,     8.3,    15.2,   12.86,
917,1998-08-18,,     0.0,    24.6,     8.8,    22.0,     8.7,    14.8,   12.85,
917,1998-08-19,,     0.0,    24.6,     6.4,    21.4,     5.3,    13.6,   12.84,
917,1998-08-20,,     0.0,    24.6,     6.4,    20.3,     6.1,    12.8,   12.83,
917,1998-08-21,,     0.0,    24.6,    14.8,    24.7,     6.3,    18.6,   12.86,
917,1998-08-22,,     0.0,    24.6,    14.5,    24.3,    10.1,    18.1,   12.88,
917,1998-08-23,,     0.0,    24.6,     8.2,    21.6,     8.2,    16.3,   12.86,
917,1998-08-24,,     0.0,    24.7,    10.8,    22.4,     5.4,    13.5,   12.83,
917,1998-08-25,,     0.0,    24.7,     6.0,    18.1,     6.0,    12.4,   12.85,
917,1998-08-26,,     0.0,    24.7,    10.7,    21.9,     4.7,    12.4,   12.82,
917,1998-08-27,,     0.0,    24.7,     5.9,    23.2,     5.9,    15.1,   12.85,
917,1998-08-28,,     0.0,    24.7,    14.1,    22.6,     4.2,    13.9,   12.86,
917,1998-08-29,,     0.0,    24.7,     8.1,    25.0,     7.8,    16.8,   12.83,
917,1998-08-30,,     0.0,    24.7,    14.0,    28.2,     7.5,    17.8,   12.86,
917,1998-08-31,,     0.0,    24.7,    15.4,    27.6,     9.1,    18.4,   12.86,
917,1998-09-01,,     0.0,    24.7,     9.5,    22.9,     8.4,    16.7,   12.85,
917,1998-09-02,,     0.0,    24.7,    11.4,    26.7,     8.0,    17.2,   12.85,
917,1998-09-03,,     0.0,    24.7,    19.8,    29.6,    13.7,    22.4,   12.85,
917,1998-09-04,,     0.0,    24.7,    20.8,    27.0,    12.0,    20.2,   12.84,
917,1998-09-05,,     0.0,    24.7,    10.6,    27.2,    10.1,    18.4,   12.85,
917,1998-09-06,,     0.0,    24.7,    11.5,    28.3,    10.3,    18.9,   12.86,
917,1998-09-07,,     0.0,    24.7,    14.1,    24.8,     7.8,    17.9,   12.86,
917,1998-09-08,,     0.0,    24.7,    18.9,    28.5,    10.8,    20.9,   12.86,
917,1998-09-09,,     0.0,    24.7,    10.4,    26.4,    10.4,    18.2,   12.86,
917,1998-09-10,,     0.0,    24.7,    11.7,    26.2,     8.9,    16.1,   12.83,
917,1998-09-11,,     0.0,    24.8,     4.7,    18.0,     4.7,    12.3,   12.82,
917,1998-09-12,,     0.0,    24.8,     7.6,    22.1,     3.4,    12.3,   12.82,
917,1998-09-13,,     0.0,    24.8,     6.6,    20.4,     5.6,    11.7,   12.83,
917,1998-09-14,,     0.0,    24.8,    11.5,    23.0,     6.7,    14.4,   12.82,
917,1998-09-15,,     0.0,    24.8,     9.3,    20.7,     9.3,    15.0,   12.83,
917,1998-09-16,,     0.0,    24.8,    12.8,    26.8,     6.6,    16.2,   12.82,
917,1998-09-17,,     0.0,    24.8,    10.0,    27.7,    10.0,    17.2,   12.83,
917,1998-09-18,,     0.0,    24.8,    14.3,    25.9,     7.9,    18.1,   12.87,
917,1998-09-19,,     0.0,    25.0,     8.8,    18.9,     7.4,    11.5,   12.78,
917,1998-09-20,,     0.0,    25.1,     4.9,    12.2,     4.7,     8.1,   12.80,
917,1998-09-21,,     0.0,    25.1,     5.3,     7.1,     4.1,     5.2,   12.75,
917,1998-09-22,,     0.0,    25.1,     1.3,    14.3,     1.3,     6.6,   12.81,
917,1998-09-23,,     0.0,    25.1,     0.7,    17.3,    -0.7,     6.9,   12.81,
917,1998-09-24,,     0.0,    25.1,    12.3,    16.8,     0.6,     8.9,   12.82,
917,1998-09-25,,     0.0,    25.1,    10.0,    15.1,     7.7,    11.0,   12.83,
917,1998-09-26,,     0.0,    25.1,     5.6,    14.0,     5.6,    10.1,   12.86,
917,1998-09-27,,     0.0,    25.2,     6.6,     9.6,     2.0,     5.8,   12.80,
917,1998-09-28,,     0.0,    25.2,     8.8,    17.2,     1.3,     9.1,   12.80,
917,1998-09-29,,     0.0,    25.2,     4.1,    18.8,     3.9,    11.0,   12.81,
917,1998-09-30,,     0.0,    25.2,     4.1,    13.4,     2.4,     8.1,   12.83,
917,1998-09-30,23:59,-99.9,    25.2,-99.9,-99.9,-99.9,-99.9,-99.9,




